id,sex,aim,age,height,weight,level,trainHands,trainLegs,trainBack,trainPress,trainChest,trainShoulders
2872,f,weight loss,31,171,74,6,0,0,0,0,0,0
2873,f,weight loss,29,170,70,7,0,0,0,0,0,0
2874,f,weight loss,29,165,60,6,0,0,0,0,0,0
2875,f,weight loss,26,171,69,7,0,0,0,0,0,0
2876,f,weight loss,34,171,70,7,0,0,0,0,0,0
2877,f,weight loss,32,155,60,7,0,0,0,0,0,0
2878,f,weight loss,23,167,77,5,0,0,0,0,0,0
2879,f,weight loss,29,168,72,7,0,0,0,0,0,0
2880,f,weight loss,27,167,67,5,0,0,0,0,0,0
2881,f,weight loss,22,173,82,4,0,0,0,0,0,0
2882,f,weight loss,20,168,68,5,0,0,0,0,0,0
2883,f,weight loss,25,179,75,5,0,0,0,0,0,0
2884,f,weight loss,32,174,79,6,0,0,0,0,0,0
2885,f,weight loss,33,170,70,6,0,0,0,0,0,0
2886,f,weight loss,31,170,72,7,0,0,0,0,0,0
2887,f,weight loss,27,171,72,5,0,0,0,0,0,0
2888,f,weight loss,33,171,72,5,0,0,0,0,0,0
2889,f,weight loss,29,173,80,5,0,0,0,0,0,0
2890,f,weight loss,23,171,76,4,0,0,0,0,0,0
2891,f,weight loss,31,169,62,6,0,0,0,0,0,0
2892,f,weight loss,24,170,73,6,0,0,0,0,0,0
2893,f,weight loss,34,166,63,5,0,0,0,0,0,0
2894,f,weight loss,26,169,70,4,0,0,0,0,0,0
2895,f,weight loss,33,179,78,6,0,0,0,0,0,0
2896,f,weight loss,33,165,60,6,0,0,0,0,0,0
2897,f,weight loss,31,172,75,5,0,0,0,0,0,0
2898,f,weight loss,20,172,78,4,0,0,0,0,0,0
2899,f,weight loss,25,169,65,6,0,0,0,0,0,0
2900,f,weight loss,33,166,56,7,0,0,0,0,0,0
2901,f,weight loss,31,182,81,7,0,0,0,0,0,0
2902,f,weight loss,23,169,64,7,0,0,0,0,0,0
2903,f,weight loss,32,172,66,6,0,0,0,0,0,0
2904,f,weight loss,33,172,68,6,0,0,0,0,0,0
2905,f,weight loss,29,168,67,6,0,0,0,0,0,0
2906,f,weight loss,24,164,71,5,0,0,0,0,0,0
2907,f,weight loss,28,173,68,7,0,0,0,0,0,0
2908,f,weight loss,24,168,65,6,0,0,0,0,0,0
2909,f,weight loss,20,163,68,6,0,0,0,0,0,0
2910,f,weight loss,30,169,67,5,0,0,0,0,0,0
2911,f,weight loss,23,164,69,9,0,0,0,0,0,0
2912,f,weight loss,33,177,82,5,0,0,0,0,0,0
2913,f,weight loss,20,162,65,6,0,0,0,0,0,0
2914,f,weight loss,24,171,69,6,0,0,0,0,0,0
2915,f,weight loss,32,167,72,6,0,0,0,0,0,0
2916,f,weight loss,30,176,71,8,0,0,0,0,0,0
2917,f,weight loss,28,170,72,6,0,0,0,0,0,0
2918,f,weight loss,30,167,70,6,0,0,0,0,0,0
2919,f,weight loss,28,172,67,6,0,0,0,0,0,0
2920,f,weight loss,25,176,77,3,0,0,0,0,0,0
2921,f,weight loss,28,177,79,5,0,0,0,0,0,0
2922,f,weight loss,19,164,61,7,0,0,0,0,0,0
2923,f,weight loss,32,163,54,7,0,0,0,0,0,0
2924,f,weight loss,24,163,71,7,0,0,0,0,0,0
2925,f,weight loss,29,165,57,4,0,0,0,0,0,0
2926,f,weight loss,32,159,53,6,0,0,0,0,0,0
2927,f,weight loss,19,173,70,7,0,0,0,0,0,0
2928,f,weight loss,24,172,75,7,0,0,0,0,0,0
2929,f,weight loss,35,170,66,6,0,0,0,0,0,0
2930,f,weight loss,30,164,57,4,0,0,0,0,0,0
2931,f,weight loss,26,173,75,6,0,0,0,0,0,0
2932,f,weight loss,36,171,71,7,0,0,0,0,0,0
2933,f,weight loss,22,173,76,5,0,0,0,0,0,0
2934,f,weight loss,25,169,68,6,0,0,0,0,0,0
2935,f,weight loss,18,173,66,8,0,0,0,0,0,0
2936,f,weight loss,32,176,68,6,0,0,0,0,0,0
2937,f,weight loss,28,176,73,6,0,0,0,0,0,0
2938,f,weight loss,28,161,63,7,0,0,0,0,0,0
2939,f,weight loss,34,174,66,5,0,0,0,0,0,0
2940,f,weight loss,30,165,62,7,0,0,0,0,0,0
2941,f,weight loss,24,166,66,6,0,0,0,0,0,0
2942,f,weight loss,26,163,67,6,0,0,0,0,0,0
2943,f,weight loss,25,166,68,6,0,0,0,0,0,0
2944,f,weight loss,33,173,72,5,0,0,0,0,0,0
2945,f,weight loss,28,173,76,7,0,0,0,0,0,0
2946,f,weight loss,28,166,61,6,0,0,0,0,0,0
2947,f,weight loss,32,164,67,6,0,0,0,0,0,0
2948,f,weight loss,26,166,74,5,0,0,0,0,0,0
2949,f,weight loss,26,167,59,5,0,0,0,0,0,0
2950,f,weight loss,31,166,70,4,0,0,0,0,0,0
2951,f,weight loss,21,166,70,7,0,0,0,0,0,0
2952,f,weight loss,27,173,73,8,0,0,0,0,0,0
2953,f,weight loss,26,162,61,5,0,0,0,0,0,0
2954,f,weight loss,26,159,56,5,0,0,0,0,0,0
2955,f,weight loss,28,168,60,6,0,0,0,0,0,0
2956,f,weight loss,41,170,69,6,0,0,0,0,0,0
2957,f,weight loss,29,167,65,6,0,0,0,0,0,0
2958,f,weight loss,32,164,64,7,0,0,0,0,0,0
2959,f,weight loss,33,166,61,4,0,0,0,0,0,0
2960,f,weight loss,31,173,76,5,0,0,0,0,0,0
2961,f,weight loss,27,171,66,6,0,0,0,0,0,0
2962,f,weight loss,30,163,70,4,0,0,0,0,0,0
2963,f,weight loss,27,169,67,8,0,0,0,0,0,0
2964,f,weight loss,34,175,85,7,0,0,0,0,0,0
2965,f,weight loss,32,177,82,5,0,0,0,0,0,0
2966,f,weight loss,25,168,73,6,0,0,0,0,0,0
2967,f,weight loss,18,169,71,6,0,0,0,0,0,0
2968,f,weight loss,30,171,70,8,0,0,0,0,0,0
2969,f,weight loss,32,169,70,6,0,0,0,0,0,0
2970,f,weight loss,33,165,60,4,0,0,0,0,0,0
2971,f,weight loss,31,171,62,8,0,0,0,0,0,0
2972,f,weight loss,23,169,71,6,0,0,0,0,0,0
2973,f,weight loss,25,175,67,6,0,0,0,0,0,0
2974,f,weight loss,23,173,66,5,0,0,0,0,0,0
2975,f,weight loss,32,165,61,6,0,0,0,0,0,0
2976,f,weight loss,27,171,84,3,0,0,0,0,0,0
2977,f,weight loss,28,175,75,4,0,0,0,0,0,0
2978,f,weight loss,18,162,64,6,0,0,0,0,0,0
2979,f,weight loss,35,173,69,6,0,0,0,0,0,0
2980,f,weight loss,25,168,63,7,0,0,0,0,0,0
2981,f,weight loss,24,164,62,6,0,0,0,0,0,0
2982,f,weight loss,26,167,70,7,0,0,0,0,0,0
2983,f,weight loss,28,168,71,5,0,0,0,0,0,0
2984,f,weight loss,26,170,73,6,0,0,0,0,0,0
2985,f,weight loss,30,168,56,3,0,0,0,0,0,0
2986,f,weight loss,27,168,71,3,0,0,0,0,0,0
2987,f,weight loss,29,169,72,8,0,0,0,0,0,0
2988,f,weight loss,32,170,75,8,0,0,0,0,0,0
2989,f,weight loss,31,172,69,5,0,0,0,0,0,0
2990,f,weight loss,38,166,70,6,0,0,0,0,0,0
2991,f,weight loss,25,168,67,7,0,0,0,0,0,0
2992,f,weight loss,21,176,80,8,0,0,0,0,0,0
2993,f,weight loss,27,161,58,6,0,0,0,0,0,0
2994,f,weight loss,34,167,71,6,0,0,0,0,0,0
2995,f,weight loss,32,164,53,3,0,0,0,0,0,0
2996,f,weight loss,35,166,68,7,0,0,0,0,0,0
2997,f,weight loss,20,178,85,7,0,0,0,0,0,0
2998,f,weight loss,30,173,66,5,0,0,0,0,0,0
2999,f,weight loss,34,169,64,6,0,0,0,0,0,0
3000,f,weight loss,30,166,61,7,0,0,0,0,0,0
3001,f,weight loss,22,167,59,8,0,0,0,0,0,0
3002,f,weight loss,33,168,72,5,0,0,0,0,0,0
3003,f,weight loss,29,172,71,5,0,0,0,0,0,0
3004,f,weight loss,36,163,56,5,0,0,0,0,0,0
3005,f,weight loss,20,170,68,6,0,0,0,0,0,0
3006,f,weight loss,30,164,54,5,0,0,0,0,0,0
3007,f,weight loss,28,180,76,6,0,0,0,0,0,0
3008,f,weight loss,31,170,80,5,0,0,0,0,0,0
3009,f,weight loss,28,162,58,6,0,0,0,0,0,0
3010,f,weight loss,35,167,68,6,0,0,0,0,0,0
3011,f,weight loss,25,162,62,4,0,0,0,0,0,0
3012,f,weight loss,23,159,54,6,0,0,0,0,0,0
3013,f,weight loss,25,167,66,5,0,0,0,0,0,0
3014,f,weight loss,18,164,66,6,0,0,0,0,0,0
3015,f,weight loss,34,171,71,6,0,0,0,0,0,0
3016,f,weight loss,30,166,72,8,0,0,0,0,0,0
3017,f,weight loss,23,169,59,5,0,0,0,0,0,0
3018,f,weight loss,23,172,63,6,0,0,0,0,0,0
3019,f,weight loss,36,176,74,6,0,0,0,0,0,0
3020,f,weight loss,28,167,65,7,0,0,0,0,0,0
3021,f,weight loss,32,161,56,7,0,0,0,0,0,0
3022,f,weight loss,28,169,71,6,0,0,0,0,0,0
3023,f,weight loss,34,168,81,1,0,0,0,0,0,0
3024,f,weight loss,25,172,75,6,0,0,0,0,0,0
3025,f,weight loss,28,169,63,5,0,0,0,0,0,0
3026,f,weight loss,18,170,73,4,0,0,0,0,0,0
3027,f,weight loss,23,171,69,6,0,0,0,0,0,0
3028,f,weight loss,34,169,68,5,0,0,0,0,0,0
3029,f,weight loss,20,181,83,5,0,0,0,0,0,0
3030,f,weight loss,32,177,66,6,0,0,0,0,0,0
3031,f,weight loss,28,168,69,6,0,0,0,0,0,0
3032,f,weight loss,26,165,61,7,0,0,0,0,0,0
3033,f,weight loss,22,173,72,6,0,0,0,0,0,0
3034,f,weight loss,27,169,73,6,0,0,0,0,0,0
3035,f,weight loss,32,171,65,6,0,0,0,0,0,0
3036,f,weight loss,19,178,73,6,0,0,0,0,0,0
3037,f,weight loss,27,172,67,6,0,0,0,0,0,0
3038,f,weight loss,29,170,62,5,0,0,0,0,0,0
3039,f,weight loss,28,169,64,6,0,0,0,0,0,0
3040,f,weight loss,31,161,67,5,0,0,0,0,0,0
3041,f,weight loss,27,172,79,9,0,0,0,0,0,0
3042,f,weight loss,24,170,60,6,0,0,0,0,0,0
3043,f,weight loss,33,162,59,6,0,0,0,0,0,0
3044,f,weight loss,20,166,77,6,0,0,0,0,0,0
3045,f,weight loss,25,169,70,5,0,0,0,0,0,0
3046,f,weight loss,32,167,61,6,0,0,0,0,0,0
3047,f,weight loss,38,170,73,7,0,0,0,0,0,0
3048,f,weight loss,18,169,68,5,0,0,0,0,0,0
3049,f,weight loss,29,175,75,6,0,0,0,0,0,0
3050,f,weight loss,32,174,70,4,0,0,0,0,0,0
3051,f,weight loss,29,173,74,7,0,0,0,0,0,0
3052,f,weight loss,20,173,70,6,0,0,0,0,0,0
3053,f,weight loss,30,169,58,7,0,0,0,0,0,0
3054,f,weight loss,26,174,77,7,0,0,0,0,0,0
3055,f,weight loss,20,172,72,7,0,0,0,0,0,0
3056,f,weight loss,30,179,75,6,0,0,0,0,0,0
3057,f,weight loss,25,168,65,7,0,0,0,0,0,0
3058,f,weight loss,29,162,59,6,0,0,0,0,0,0
3059,f,weight loss,22,171,81,6,0,0,0,0,0,0
3060,f,weight loss,30,173,69,5,0,0,0,0,0,0
3061,f,weight loss,27,172,70,7,0,0,0,0,0,0
3062,f,weight loss,23,171,76,6,0,0,0,0,0,0
3063,f,weight loss,20,159,55,4,0,0,0,0,0,0
3064,f,weight loss,18,181,70,8,0,0,0,0,0,0
3065,f,weight loss,26,173,65,4,0,0,0,0,0,0
3066,f,weight loss,19,163,64,7,0,0,0,0,0,0
3067,f,weight loss,18,167,67,7,0,0,0,0,0,0
3068,f,weight loss,28,171,68,6,0,0,0,0,0,0
3069,f,weight loss,33,174,67,5,0,0,0,0,0,0
3070,f,weight loss,24,163,59,7,0,0,0,0,0,0
3071,f,weight loss,29,166,59,6,0,0,0,0,0,0
3072,f,weight loss,35,171,70,6,0,0,0,0,0,0
3073,f,weight loss,22,175,68,6,0,0,0,0,0,0
3074,f,weight loss,33,172,77,6,0,0,0,0,0,0
3075,f,weight loss,23,178,74,7,0,0,0,0,0,0
3076,f,weight loss,31,166,67,7,0,0,0,0,0,0
3077,f,weight loss,26,177,77,6,0,0,0,0,0,0
3078,f,weight loss,20,161,62,7,0,0,0,0,0,0
3079,f,weight loss,26,178,85,4,0,0,0,0,0,0
3080,f,weight loss,33,169,69,5,0,0,0,0,0,0
3081,f,weight loss,24,169,77,8,0,0,0,0,0,0
3082,f,weight loss,26,171,72,6,0,0,0,0,0,0
3083,f,weight loss,33,162,58,5,0,0,0,0,0,0
3084,f,weight loss,21,175,76,6,0,0,0,0,0,0
3085,f,weight loss,29,168,63,5,0,0,0,0,0,0
3086,f,weight loss,23,173,70,7,0,0,0,0,0,0
3087,f,weight loss,31,168,66,6,0,0,0,0,0,0
3088,f,weight loss,25,170,74,6,0,0,0,0,0,0
3089,f,weight loss,27,171,65,5,0,0,0,0,0,0
3090,f,weight loss,27,169,63,6,0,0,0,0,0,0
3091,f,weight loss,24,179,81,7,0,0,0,0,0,0
3092,f,weight loss,21,172,70,6,0,0,0,0,0,0
3093,f,weight loss,26,162,57,6,0,0,0,0,0,0
3094,f,weight loss,34,164,72,6,0,0,0,0,0,0
3095,f,weight loss,27,167,59,7,0,0,0,0,0,0
3096,f,weight loss,35,176,73,5,0,0,0,0,0,0
3097,f,weight loss,31,174,72,6,0,0,0,0,0,0
3098,f,weight loss,27,176,75,6,0,0,0,0,0,0
3099,f,weight loss,33,173,72,6,0,0,0,0,0,0
3100,f,weight loss,29,175,66,9,0,0,0,0,0,0
3101,f,weight loss,25,168,64,5,0,0,0,0,0,0
3102,f,weight loss,24,165,63,5,0,0,0,0,0,0
3103,f,weight loss,30,176,74,6,0,0,0,0,0,0
3104,f,weight loss,30,171,74,5,0,0,0,0,0,0
3105,f,weight loss,18,173,74,6,0,0,0,0,0,0
3106,f,weight loss,28,166,62,5,0,0,0,0,0,0
3107,f,weight loss,29,172,64,5,0,0,0,0,0,0
3108,f,weight loss,24,166,63,6,0,0,0,0,0,0
3109,f,weight loss,22,169,66,7,0,0,0,0,0,0
3110,f,weight loss,26,174,81,5,0,0,0,0,0,0
3111,f,weight loss,24,164,74,5,0,0,0,0,0,0
3112,f,weight loss,26,161,56,6,0,0,0,0,0,0
3113,f,weight loss,26,170,66,8,0,0,0,0,0,0
3114,f,weight loss,33,175,61,1,0,0,0,0,0,0
3115,f,weight loss,28,169,60,5,0,0,0,0,0,0
3116,f,weight loss,28,171,62,7,0,0,0,0,0,0
3117,f,weight loss,25,178,84,6,0,0,0,0,0,0
3118,f,weight loss,23,172,71,5,0,0,0,0,0,0
3119,f,weight loss,27,173,71,7,0,0,0,0,0,0
3120,f,weight loss,29,177,76,6,0,0,0,0,0,0
3121,f,weight loss,29,173,67,4,0,0,0,0,0,0
3122,f,weight loss,30,172,76,6,0,0,0,0,0,0
3123,f,weight loss,23,174,71,6,0,0,0,0,0,0
3124,f,weight loss,34,173,83,5,0,0,0,0,0,0
3125,f,weight loss,32,167,71,4,0,0,0,0,0,0
3126,f,weight loss,27,169,72,7,0,0,0,0,0,0
3127,f,weight loss,29,170,68,7,0,0,0,0,0,0
3128,f,weight loss,25,167,66,6,0,0,0,0,0,0
3129,f,weight loss,18,170,61,6,0,0,0,0,0,0
3130,f,weight loss,33,171,71,5,0,0,0,0,0,0
3131,f,weight loss,27,173,76,7,0,0,0,0,0,0
3132,f,weight loss,35,161,51,4,0,0,0,0,0,0
3133,f,weight loss,31,180,77,5,0,0,0,0,0,0
3134,f,weight loss,26,159,61,6,0,0,0,0,0,0
3135,f,weight loss,29,163,60,5,0,0,0,0,0,0
3136,f,weight loss,18,174,79,6,0,0,0,0,0,0
3137,f,weight loss,24,166,71,5,0,0,0,0,0,0
3138,f,weight loss,22,175,70,6,0,0,0,0,0,0
3139,f,weight loss,20,153,33,2,0,0,0,0,0,0
3140,f,weight loss,38,163,70,6,0,0,0,0,0,0
3141,f,weight loss,32,166,69,8,0,0,0,0,0,0
3142,f,weight loss,26,167,64,6,0,0,0,0,0,0
3143,f,weight loss,22,174,79,6,0,0,0,0,0,0
3144,f,weight loss,30,173,72,4,0,0,0,0,0,0
3145,f,weight loss,26,164,69,5,0,0,0,0,0,0
3146,f,weight loss,34,169,63,5,0,0,0,0,0,0
3147,f,weight loss,21,176,80,6,0,0,0,0,0,0
3148,f,weight loss,32,168,72,6,0,0,0,0,0,0
3149,f,weight loss,27,171,70,6,0,0,0,0,0,0
3150,f,weight loss,31,167,65,6,0,0,0,0,0,0
3151,f,weight loss,31,170,71,5,0,0,0,0,0,0
3152,f,weight loss,26,163,65,5,0,0,0,0,0,0
3153,f,weight loss,29,175,75,6,0,0,0,0,0,0
3154,f,weight loss,25,168,66,6,0,0,0,0,0,0
3155,f,weight loss,28,174,73,5,0,0,0,0,0,0
3156,f,weight loss,32,171,73,7,0,0,0,0,0,0
3157,f,weight loss,33,168,70,7,0,0,0,0,0,0
3158,f,weight loss,31,168,63,5,0,0,0,0,0,0
3159,f,weight loss,33,176,77,7,0,0,0,0,0,0
3160,f,weight loss,25,169,72,6,0,0,0,0,0,0
3161,f,weight loss,29,168,77,5,0,0,0,0,0,0
3162,f,weight loss,36,172,70,7,0,0,0,0,0,0
3163,f,weight loss,30,164,60,7,0,0,0,0,0,0
3164,f,weight loss,23,169,71,5,0,0,0,0,0,0
3165,f,weight loss,30,181,90,5,0,0,0,0,0,0
3166,f,weight loss,26,167,62,5,0,0,0,0,0,0
3167,f,weight loss,24,169,67,5,0,0,0,0,0,0
3168,f,weight loss,30,170,66,7,0,0,0,0,0,0
3169,f,weight loss,20,175,78,6,0,0,0,0,0,0
3170,f,weight loss,24,169,69,6,0,0,0,0,0,0
3171,f,weight loss,31,169,65,4,0,0,0,0,0,0
3172,f,weight loss,24,169,61,6,0,0,0,0,0,0
3173,f,weight loss,36,178,77,5,0,0,0,0,0,0
3174,f,weight loss,31,168,72,3,0,0,0,0,0,0
3175,f,weight loss,26,164,59,5,0,0,0,0,0,0
3176,f,weight loss,31,170,71,6,0,0,0,0,0,0
3177,f,weight loss,23,170,77,5,0,0,0,0,0,0
3178,f,weight loss,24,165,68,6,0,0,0,0,0,0
3179,f,weight loss,38,164,68,6,0,0,0,0,0,0
3180,f,weight loss,25,172,77,6,0,0,0,0,0,0
3181,f,weight loss,22,172,64,6,0,0,0,0,0,0
3182,f,weight loss,36,167,64,6,0,0,0,0,0,0
3183,f,weight loss,32,162,60,6,0,0,0,0,0,0
3184,f,weight loss,25,169,69,6,0,0,0,0,0,0
3185,f,weight loss,28,179,84,7,0,0,0,0,0,0
3186,f,weight loss,29,179,66,6,0,0,0,0,0,0
3187,f,weight loss,29,170,76,5,0,0,0,0,0,0
3188,f,weight loss,32,169,69,5,0,0,0,0,0,0
3189,f,weight loss,27,175,69,6,0,0,0,0,0,0
3190,f,weight loss,22,169,71,8,0,0,0,0,0,0
3191,f,weight loss,36,173,68,5,0,0,0,0,0,0
3192,f,weight loss,23,176,72,7,0,0,0,0,0,0
3193,f,weight loss,30,166,60,7,0,0,0,0,0,0
3194,f,weight loss,34,171,73,6,0,0,0,0,0,0
3195,f,weight loss,24,158,56,7,0,0,0,0,0,0
3196,f,weight loss,24,173,76,6,0,0,0,0,0,0
3197,f,weight loss,34,167,56,7,0,0,0,0,0,0
3198,f,weight loss,31,173,74,6,0,0,0,0,0,0
3199,f,weight loss,27,168,67,6,0,0,0,0,0,0
3200,f,weight loss,34,174,73,5,0,0,0,0,0,0
3201,f,weight loss,32,175,80,6,0,0,0,0,0,0
3202,f,weight loss,33,163,62,5,0,0,0,0,0,0
3203,f,weight loss,41,159,60,7,0,0,0,0,0,0
3204,f,weight loss,25,176,68,5,0,0,0,0,0,0
3205,f,weight loss,18,179,77,7,0,0,0,0,0,0
3206,f,weight loss,30,176,81,6,0,0,0,0,0,0
3207,f,weight loss,27,161,60,6,0,0,0,0,0,0
3208,f,weight loss,28,168,71,5,0,0,0,0,0,0
3209,f,weight loss,26,175,79,7,0,0,0,0,0,0
3210,f,weight loss,34,170,67,6,0,0,0,0,0,0
3211,f,weight loss,27,172,73,7,0,0,0,0,0,0
3212,f,weight loss,29,180,77,5,0,0,0,0,0,0
3213,f,weight loss,25,173,72,6,0,0,0,0,0,0
3214,f,weight loss,29,166,71,6,0,0,0,0,0,0
3215,f,weight loss,23,170,67,6,0,0,0,0,0,0
3216,f,weight loss,31,168,56,3,0,0,0,0,0,0
3217,f,weight loss,27,163,59,7,0,0,0,0,0,0
3218,f,weight loss,28,178,73,6,0,0,0,0,0,0
3219,f,weight loss,32,152,53,5,0,0,0,0,0,0
3220,f,weight loss,29,178,83,6,0,0,0,0,0,0
3221,f,weight loss,22,170,69,7,0,0,0,0,0,0
3222,f,weight loss,29,170,72,6,0,0,0,0,0,0
3223,f,weight loss,28,166,60,4,0,0,0,0,0,0
3224,f,weight loss,30,173,72,5,0,0,0,0,0,0
3225,f,weight loss,36,160,52,6,0,0,0,0,0,0
3226,f,weight loss,26,169,66,5,0,0,0,0,0,0
3227,f,weight loss,22,165,64,6,0,0,0,0,0,0
3228,f,weight loss,21,171,68,5,0,0,0,0,0,0
3229,f,weight loss,30,166,68,5,0,0,0,0,0,0
3230,f,weight loss,27,174,79,6,0,0,0,0,0,0
3231,f,weight loss,26,167,69,7,0,0,0,0,0,0
3232,f,weight loss,33,168,76,10,0,0,0,0,0,0
3233,f,weight loss,23,166,68,4,0,0,0,0,0,0
3234,f,weight loss,27,155,59,7,0,0,0,0,0,0
3235,f,weight loss,26,166,64,7,0,0,0,0,0,0
3236,f,weight loss,29,163,62,7,0,0,0,0,0,0
3237,f,weight loss,34,172,66,6,0,0,0,0,0,0
3238,f,weight loss,28,170,74,6,0,0,0,0,0,0
3239,f,weight loss,39,170,71,7,0,0,0,0,0,0
3240,f,weight loss,33,174,75,5,0,0,0,0,0,0
3241,f,weight loss,34,174,71,5,0,0,0,0,0,0
3242,f,weight loss,23,172,67,6,0,0,0,0,0,0
3243,f,weight loss,27,174,76,7,0,0,0,0,0,0
3244,f,weight loss,28,161,71,6,0,0,0,0,0,0
3245,f,weight loss,27,171,73,6,0,0,0,0,0,0
3246,f,weight loss,28,167,63,8,0,0,0,0,0,0
3247,f,weight loss,26,167,67,6,0,0,0,0,0,0
3248,f,weight loss,32,178,83,7,0,0,0,0,0,0
3249,f,weight loss,27,170,70,6,0,0,0,0,0,0
3250,f,weight loss,23,170,73,5,0,0,0,0,0,0
3251,f,weight loss,21,167,67,5,0,0,0,0,0,0
3252,f,weight loss,18,177,67,7,0,0,0,0,0,0
3253,f,weight loss,25,174,75,7,0,0,0,0,0,0
3254,f,weight loss,29,171,66,5,0,0,0,0,0,0
3255,f,weight loss,24,171,72,6,0,0,0,0,0,0
3256,f,weight loss,25,170,67,6,0,0,0,0,0,0
3257,f,weight loss,24,170,74,5,0,0,0,0,0,0
3258,f,weight loss,26,162,70,7,0,0,0,0,0,0
3259,f,weight loss,31,174,76,6,0,0,0,0,0,0
3260,f,weight loss,31,172,81,5,0,0,0,0,0,0
3261,f,weight loss,23,175,73,8,0,0,0,0,0,0
3262,f,weight loss,24,166,71,7,0,0,0,0,0,0
3263,f,weight loss,29,175,73,6,0,0,0,0,0,0
3264,f,weight loss,27,171,65,5,0,0,0,0,0,0
3265,f,weight loss,22,175,83,7,0,0,0,0,0,0
3266,f,weight loss,35,176,80,6,0,0,0,0,0,0
3267,f,weight loss,40,179,75,5,0,0,0,0,0,0
3268,f,weight loss,34,170,73,6,0,0,0,0,0,0
3269,f,weight loss,22,166,61,5,0,0,0,0,0,0
3270,f,weight loss,26,163,62,5,0,0,0,0,0,0
3271,f,weight loss,31,164,64,6,0,0,0,0,0,0
3272,f,weight loss,22,173,67,4,0,0,0,0,0,0
3273,f,weight loss,28,171,71,7,0,0,0,0,0,0
3274,f,weight loss,25,176,80,7,0,0,0,0,0,0
3275,f,weight loss,26,167,67,6,0,0,0,0,0,0
3276,f,weight loss,27,165,64,6,0,0,0,0,0,0
3277,f,weight loss,27,172,76,5,0,0,0,0,0,0
3278,f,weight loss,34,171,72,5,0,0,0,0,0,0
3279,f,weight loss,33,165,56,5,0,0,0,0,0,0
3280,f,weight loss,21,177,75,6,0,0,0,0,0,0
3281,f,weight loss,22,174,81,5,0,0,0,0,0,0
3282,f,weight loss,27,167,68,6,0,0,0,0,0,0
3283,f,weight loss,27,160,61,6,0,0,0,0,0,0
3284,f,weight loss,32,172,72,6,0,0,0,0,0,0
3285,f,weight loss,23,167,71,6,0,0,0,0,0,0
3286,f,weight loss,19,174,84,8,0,0,0,0,0,0
3287,f,weight loss,26,168,64,4,0,0,0,0,0,0
3288,f,weight loss,24,166,67,6,0,0,0,0,0,0
3289,f,weight loss,28,166,66,5,0,0,0,0,0,0
3290,f,weight loss,30,171,66,7,0,0,0,0,0,0
3291,f,weight loss,18,169,69,7,0,0,0,0,0,0
3292,f,weight loss,37,177,71,4,0,0,0,0,0,0
3293,f,weight loss,30,179,82,7,0,0,0,0,0,0
3294,f,weight loss,21,166,73,7,0,0,0,0,0,0
3295,f,weight loss,27,167,70,7,0,0,0,0,0,0
3296,f,weight loss,20,166,70,4,0,0,0,0,0,0
3297,f,weight loss,31,172,75,5,0,0,0,0,0,0
3298,f,weight loss,30,172,75,6,0,0,0,0,0,0
3299,f,weight loss,27,168,72,5,0,0,0,0,0,0
3300,f,weight loss,25,169,65,5,0,0,0,0,0,0
3301,f,weight loss,29,168,72,7,0,0,0,0,0,0
3302,f,weight loss,28,172,73,5,0,0,0,0,0,0
3303,f,weight loss,22,166,67,7,0,0,0,0,0,0
3304,f,weight loss,26,167,59,5,0,0,0,0,0,0
3305,f,weight loss,28,166,61,5,0,0,0,0,0,0
3306,f,weight loss,22,177,73,6,0,0,0,0,0,0
3307,f,weight loss,22,175,72,6,0,0,0,0,0,0
3308,f,weight loss,21,178,85,4,0,0,0,0,0,0
3309,f,weight loss,31,161,62,6,0,0,0,0,0,0
3310,f,weight loss,29,165,67,4,0,0,0,0,0,0
3311,f,weight loss,23,169,71,5,0,0,0,0,0,0
3312,f,weight loss,33,174,68,8,0,0,0,0,0,0
3313,f,weight loss,26,170,74,5,0,0,0,0,0,0
3314,f,weight loss,31,172,67,6,0,0,0,0,0,0
3315,f,weight loss,31,170,62,6,0,0,0,0,0,0
3316,f,weight loss,36,178,82,6,0,0,0,0,0,0
3317,f,weight loss,23,176,79,5,0,0,0,0,0,0
3318,f,weight loss,18,168,66,5,0,0,0,0,0,0
3319,f,weight loss,22,171,62,5,0,0,0,0,0,0
3320,f,weight loss,33,176,71,6,0,0,0,0,0,0
3321,f,weight loss,34,177,78,7,0,0,0,0,0,0
3322,f,weight loss,29,167,69,6,0,0,0,0,0,0
3323,f,weight loss,34,173,76,6,0,0,0,0,0,0
3324,f,weight loss,32,176,73,7,0,0,0,0,0,0
3325,f,weight loss,29,167,67,6,0,0,0,0,0,0
3326,f,weight loss,35,164,67,6,0,0,0,0,0,0
3327,f,weight loss,24,175,63,6,0,0,0,0,0,0
3328,f,weight loss,27,170,60,6,0,0,0,0,0,0
3329,f,weight loss,20,167,68,6,0,0,0,0,0,0
3330,f,weight loss,24,162,76,2,0,0,0,0,0,0
3331,f,weight loss,34,168,70,6,0,0,0,0,0,0
3332,f,weight loss,34,163,57,4,0,0,0,0,0,0
3333,f,weight loss,27,168,79,4,0,0,0,0,0,0
3334,f,weight loss,29,169,68,5,0,0,0,0,0,0
3335,f,weight loss,27,172,63,6,0,0,0,0,0,0
3336,f,weight loss,23,176,86,6,0,0,0,0,0,0
